CustomerID,Pais Principal,Paises Distintos,Permanencia,Compras,Canasta_Prom,Ticket_Prom,Precio_Prom,Precio_Max,Productos Distintos,Pct_Devoluciones
14038.0,United Kingdom,1,596.0,5,341.6,613.976,1.7973536299765809,10.95,99,0.6
14039.0,United Kingdom,1,543.0,2,96.0,133.64000000000001,1.3920833333333336,7.95,10,0.0
14040.0,United Kingdom,1,699.0,35,144.11428571428573,361.30199999999996,2.5070519429024585,19.95,335,0.2
14041.0,United Kingdom,1,1.0,1,94.0,141.41,1.5043617021276596,4.95,21,0.0
14042.0,United Kingdom,1,1.0,1,180.0,431.98,2.399888888888889,14.95,21,0.0
14043.0,United Kingdom,1,239.0,2,76.5,152.125,1.988562091503268,8.95,37,0.5
14044.0,United Kingdom,1,659.0,10,212.6,312.31,1.469002822201317,49.95,533,0.1
14045.0,United Kingdom,1,592.0,16,278.8125,686.664375,2.4628177538668456,8.5,16,0.1875
14046.0,United Kingdom,1,1.0,1,460.0,154.99,0.3369347826086957,3.75,14,0.0
14047.0,United Kingdom,1,669.0,14,110.07142857142857,283.43642857142856,2.575022712524335,9.95,91,0.35714285714285715
14048.0,United Kingdom,1,78.0,3,155.66666666666666,249.56333333333336,1.6031905781584583,39.95,126,0.3333333333333333
14049.0,United Kingdom,1,602.0,13,662.2307692307693,1018.3869230769232,1.5378127540945523,125.0,573,0.38461538461538464
14050.0,United Kingdom,1,76.0,2,344.5,373.18,1.0832510885341073,4.95,49,0.0
14051.0,United Kingdom,1,737.0,37,154.94594594594594,589.4751351351351,3.8043921158206877,15.0,82,0.13513513513513514
14052.0,United Kingdom,1,372.0,2,93.5,240.405,2.5711764705882354,16.95,115,0.0
14053.0,United Kingdom,1,363.0,4,122.5,143.075,1.1679591836734693,1.95,3,0.0
14054.0,United Kingdom,1,1.0,1,62.0,92.46,1.491290322580645,1.65,6,0.0
14055.0,United Kingdom,1,618.0,3,240.0,506.9866666666667,2.1124444444444443,12.75,33,0.0
14056.0,United Kingdom,1,284.0,23,185.7826086956522,357.1586956521739,1.9224549496840626,12.75,320,0.2608695652173913
14057.0,United Kingdom,1,714.0,22,294.77272727272725,382.22,1.2966599845797995,12.75,244,0.045454545454545456
14058.0,United Kingdom,1,69.0,2,105.5,234.595,2.223649289099526,12.75,23,0.0
14059.0,United Kingdom,1,1.0,1,128.0,183.6,1.434375,4.95,8,0.0
14060.0,United Kingdom,1,635.0,30,247.3,296.608,1.199385361908613,9.95,100,0.06666666666666667
14061.0,United Kingdom,1,232.0,3,44.333333333333336,305.81,6.89796992481203,21.95,17,0.0
14062.0,United Kingdom,1,721.0,24,533.2916666666666,1066.8416666666667,2.0004844128447536,9.95,141,0.125
14063.0,United Kingdom,1,294.0,9,427.77777777777777,2523.355555555556,5.898753246753247,10468.8,30,0.4444444444444444
14064.0,United Kingdom,1,659.0,15,265.1333333333333,222.16133333333335,0.8379230575810913,9.95,131,0.4
14065.0,United Kingdom,1,43.0,3,194.0,297.00666666666666,1.5309621993127147,12.75,42,0.3333333333333333
14066.0,United Kingdom,1,1.0,1,45.0,152.55,3.39,12.75,7,0.0
14067.0,United Kingdom,1,34.0,2,180.5,187.35,1.0379501385041552,18.95,51,0.0
14068.0,United Kingdom,1,358.0,4,128.25,382.09250000000003,2.9792787524366475,12.75,93,0.25
14069.0,United Kingdom,1,48.0,2,29.5,115.03,3.8993220338983052,16.95,37,0.0
14070.0,United Kingdom,1,1.0,1,86.0,326.55,3.797093023255814,29.95,40,0.0
14071.0,United Kingdom,1,262.0,8,124.375,179.8525,1.4460502512562814,16.95,271,0.125
14072.0,United Kingdom,1,1.0,1,65.0,390.85,6.013076923076923,12.75,19,0.0
14073.0,United Kingdom,1,1.0,1,130.0,151.04,1.1618461538461538,5.75,13,1.0
14074.0,United Kingdom,1,1.0,1,228.0,219.39999999999998,0.9622807017543858,1.25,6,0.0
14075.0,United Kingdom,1,538.0,6,249.0,289.145,1.1612248995983936,39.95,59,0.0
14076.0,United Kingdom,1,1.0,1,81.0,122.47,1.5119753086419754,16.95,43,0.0
14077.0,United Kingdom,1,356.0,6,62.666666666666664,102.51333333333334,1.6358510638297874,9.95,43,0.0
14078.0,United Kingdom,1,521.0,9,65.44444444444444,172.9322222222222,2.642427843803056,14.95,107,0.0
14079.0,United Kingdom,1,559.0,2,151.0,309.365,2.048774834437086,243.63,13,0.0
14080.0,United Kingdom,1,706.0,5,53.6,223.13600000000002,4.1629850746268655,45.95,74,0.2
14081.0,United Kingdom,1,428.0,10,346.0,494.658,1.4296473988439307,16.95,465,0.6
14082.0,United Kingdom,1,29.0,2,123.0,206.68,1.6803252032520326,7.95,48,0.0
14083.0,United Kingdom,1,718.0,11,71.54545454545455,99.79272727272728,1.3948157560355783,16.95,169,0.0
14084.0,United Kingdom,1,1.0,1,306.0,150.5,0.4918300653594771,1.65,7,0.0
14085.0,United Kingdom,1,730.0,33,195.6969696969697,296.87636363636364,1.5170207494580366,16.95,479,0.030303030303030304
14086.0,United Kingdom,1,1.0,1,1.0,39.95,39.95,39.95,1,0.0
14087.0,United Kingdom,1,734.0,3,242.33333333333334,282.0733333333333,1.1639889958734526,16.95,175,0.6666666666666666
14088.0,United Kingdom,1,412.0,16,954.75,4002.3,4.191987431264729,110.0,436,0.25
14089.0,United Kingdom,1,1.0,1,134.0,161.0,1.2014925373134329,8.25,13,0.0
14090.0,United Kingdom,1,1.0,1,72.0,76.32000000000001,1.06,1.06,1,0.0
14091.0,United Kingdom,1,45.0,2,1658.0,4765.04,2.873968636911942,5.95,13,0.0
14092.0,United Kingdom,1,717.0,24,150.25,301.2270833333333,2.004839156960621,14.95,169,0.125
14093.0,United Kingdom,1,1.0,1,406.0,442.85,1.0907635467980297,5.95,95,0.0
14094.0,United Kingdom,1,1.0,1,177.0,335.22,1.893898305084746,14.95,41,1.0
14095.0,United Kingdom,1,1.0,1,1.0,2.95,2.95,2.95,1,0.0
14096.0,United Kingdom,1,98.0,17,961.8823529411765,3833.2229411764706,3.9851265900195694,1599.26,1119,1.0
14097.0,United Kingdom,1,165.0,2,176.0,211.43,1.2013068181818183,14.95,39,0.0
14098.0,United Kingdom,1,1.0,1,104.0,147.35,1.416826923076923,4.25,21,0.0
14099.0,United Kingdom,1,714.0,20,183.5,288.2855,1.5710381471389645,16.95,273,0.1
14100.0,United Kingdom,1,1.0,1,64.0,194.9,3.0453125,7.95,24,0.0
14101.0,United Kingdom,1,549.0,13,810.9230769230769,766.3023076923077,0.9449753367482452,3.75,19,0.07692307692307693
14102.0,United Kingdom,1,40.0,5,192.2,272.056,1.415483870967742,12.5,35,0.6
14104.0,United Kingdom,1,407.0,5,101.8,154.316,1.5158742632612967,85.0,117,0.0
14105.0,United Kingdom,1,483.0,5,706.8,1197.766,1.6946321448783248,12.75,200,0.8
14106.0,United Kingdom,1,1.0,1,24.0,214.79999999999998,8.95,8.95,1,0.0
14107.0,United Kingdom,1,680.0,11,317.1818181818182,443.39090909090913,1.3979077099455433,12.75,102,0.18181818181818182
14108.0,United Kingdom,1,709.0,4,168.25,261.24,1.5526894502228827,16.65,49,0.25
14109.0,United Kingdom,1,1.0,1,88.0,144.2,1.6386363636363634,6.65,9,1.0
14110.0,United Kingdom,1,736.0,33,176.87878787878788,393.57424242424247,2.22510707555251,9.95,177,0.06060606060606061
14111.0,United Kingdom,1,228.0,4,114.5,173.2125,1.5127729257641922,15.0,10,0.25
14112.0,United Kingdom,1,633.0,13,272.2307692307692,448.8146153846154,1.6486549872845437,12.5,199,1.0769230769230769
14113.0,United Kingdom,1,729.0,16,214.9375,443.28812500000004,2.0624047688281477,12.75,76,0.9375
14114.0,United Kingdom,1,334.0,7,92.85714285714286,194.86999999999998,2.0986,16.95,72,0.0
14115.0,United Kingdom,1,166.0,2,254.5,311.33500000000004,1.2233202357563853,12.75,22,0.0
14116.0,United Kingdom,1,103.0,5,141.4,276.548,1.9557850070721359,12.75,61,0.0
14117.0,United Kingdom,1,1.0,1,72.0,90.0,1.25,1.25,3,0.0
14118.0,United Kingdom,1,1.0,1,97.0,458.45,4.7262886597938145,9.95,15,0.0
14119.0,United Kingdom,1,344.0,2,88.5,91.685,1.0359887005649717,9.95,11,0.5
14121.0,United Kingdom,1,57.0,4,520.5,695.0375,1.335326609029779,25.0,148,0.5
14122.0,United Kingdom,1,332.0,3,38.0,120.80666666666667,3.179122807017544,14.95,12,0.6666666666666666
14123.0,United Kingdom,1,1.0,1,234.0,436.18,1.8640170940170941,12.75,24,0.0
14124.0,United Kingdom,1,1.0,1,1618.0,419.58000000000004,0.2593201483312732,0.75,4,0.0
14125.0,United Kingdom,1,69.0,3,546.6666666666666,913.4766666666666,1.6709939024390243,25.0,159,0.0
14126.0,United Kingdom,1,438.0,4,221.75,293.115,1.321826381059752,15.0,37,0.25
14127.0,United Kingdom,1,304.0,6,138.0,316.68,2.294782608695652,39.95,96,0.0
14128.0,United Kingdom,1,492.0,3,271.3333333333333,308.07,1.1353931203931205,12.5,50,0.3333333333333333
14129.0,United Kingdom,1,579.0,9,157.11111111111111,287.9266666666667,1.8326308345120228,5.75,40,0.0
14130.0,United Kingdom,1,410.0,4,309.75,470.6675,1.5195076674737693,19.95,189,0.0
14131.0,United Kingdom,1,1.0,1,118.0,187.87,1.5921186440677966,5.95,45,0.0
14132.0,United Kingdom,1,182.0,11,306.1818181818182,326.00272727272727,1.0647357482185273,11.95,100,0.09090909090909091
14133.0,United Kingdom,1,605.0,4,99.5,227.785,2.2892964824120603,45.95,33,0.5
14134.0,United Kingdom,1,348.0,15,387.6,741.5566666666667,1.913200894392845,125.0,130,0.0
14135.0,United Kingdom,1,737.0,24,355.5833333333333,368.31958333333336,1.0358179048511835,12.75,138,0.041666666666666664
14136.0,United Kingdom,1,332.0,5,229.6,314.162,1.368301393728223,12.75,86,0.4
14137.0,United Kingdom,1,1.0,1,462.0,332.7,0.7201298701298701,1.65,11,1.0
14138.0,United Kingdom,1,63.0,2,305.0,491.19000000000005,1.610459016393443,4.95,40,0.0
14139.0,United Kingdom,1,497.0,4,262.25,271.7,1.0360343183984746,11.95,48,0.0
14140.0,United Kingdom,1,29.0,2,405.5,467.525,1.1529593094944512,12.75,60,0.5
14141.0,United Kingdom,1,104.0,4,88.75,228.7825,2.577830985915493,12.75,27,0.5
14142.0,United Kingdom,1,274.0,2,259.0,335.67,1.296023166023166,12.75,42,1.0
14143.0,United Kingdom,1,1.0,1,30.0,115.8,3.86,8.5,7,0.0
14144.0,United Kingdom,1,1.0,1,12.0,30.599999999999998,2.55,2.55,1,0.0
14145.0,United Kingdom,1,565.0,7,236.42857142857142,1085.7214285714285,4.592175226586103,12.75,11,0.14285714285714285
14146.0,United Kingdom,1,688.0,12,481.6666666666667,787.525,1.6349999999999998,16.95,337,0.08333333333333333
14147.0,United Kingdom,1,563.0,9,110.55555555555556,287.79999999999995,2.6032160804020097,9.95,24,0.3333333333333333
14148.0,United Kingdom,1,182.0,2,111.5,233.145,2.090986547085202,12.75,15,0.0
14149.0,United Kingdom,1,1.0,1,218.0,446.62,2.0487155963302754,12.75,28,2.0
14150.0,United Kingdom,1,325.0,2,248.0,329.32,1.3279032258064516,6.25,23,0.0
14151.0,United Kingdom,1,44.0,2,202.5,339.725,1.6776543209876544,12.75,44,0.5
14152.0,United Kingdom,1,585.0,7,263.42857142857144,285.3342857142857,1.0831561822125813,4.95,104,0.2857142857142857
14153.0,United Kingdom,1,1.0,1,312.0,233.4,0.7480769230769231,1.65,17,0.0
14154.0,United Kingdom,1,457.0,8,402.75,807.5875,2.005183116076971,195.0,236,0.25
14155.0,United Kingdom,1,1.0,1,25.0,118.75,4.75,5.95,6,0.0
14156.0,EIRE,1,730.0,156,1054.128205128205,2010.4113461538461,1.9071791612950304,2736.16,1446,0.2948717948717949
14157.0,United Kingdom,1,628.0,5,108.0,200.556,1.8570000000000002,9.95,75,0.2
14158.0,United Kingdom,1,1.0,1,781.0,507.65999999999997,0.6500128040973111,9.95,41,0.0
14159.0,United Kingdom,1,718.0,20,329.65,396.9005,1.2040057636887609,19.95,706,0.25
14160.0,United Kingdom,1,89.0,7,665.8571428571429,1203.0671428571427,1.8067946792533789,8.95,80,0.0
14161.0,United Kingdom,1,512.0,7,213.57142857142858,433.67571428571426,2.030588628762542,14.95,202,0.0
14162.0,United Kingdom,1,120.0,2,71.0,144.68,2.0377464788732396,12.75,25,0.0
14163.0,United Kingdom,1,376.0,5,190.0,518.924,2.731178947368421,32.95,42,0.0
14164.0,United Kingdom,1,11.0,2,516.5,815.885,1.5796418199419167,2.95,28,0.0
14165.0,United Kingdom,1,1.0,1,54.0,122.53999999999999,2.2692592592592593,12.75,23,0.0
14166.0,United Kingdom,1,122.0,2,42.0,128.425,3.0577380952380957,9.95,39,0.0
14167.0,United Kingdom,1,643.0,8,43.75,162.06125,3.7042571428571427,9.95,48,0.0
14168.0,United Kingdom,1,145.0,2,73.5,185.225,2.5200680272108844,9.95,11,0.5
14169.0,United Kingdom,1,15.0,2,104.0,312.21500000000003,3.002067307692308,15.95,50,0.0
14170.0,United Kingdom,1,21.0,3,96.66666666666667,199.11,2.059758620689655,18.95,123,0.0
14171.0,United Kingdom,1,633.0,2,105.5,249.395,2.3639336492890997,12.75,61,0.0
14172.0,United Kingdom,1,38.0,3,29.333333333333332,134.23999999999998,4.576363636363636,16.95,38,0.3333333333333333
14173.0,United Kingdom,1,721.0,6,32.333333333333336,97.66666666666667,3.020618556701031,16.95,30,0.16666666666666666
14174.0,United Kingdom,1,1.0,1,94.0,134.46,1.4304255319148937,9.95,26,0.0
14175.0,United Kingdom,1,569.0,8,376.125,959.86,2.5519707544034564,16.95,237,1.125
14176.0,United Kingdom,1,85.0,5,53.0,151.292,2.8545660377358493,9.95,33,0.2
14177.0,United Kingdom,1,566.0,13,80.61538461538461,171.48769230769233,2.127232824427481,12.75,141,0.07692307692307693
14178.0,United Kingdom,1,175.0,7,215.0,231.5614285714286,1.077029900332226,10.0,191,0.0
14179.0,United Kingdom,1,13.0,2,165.0,359.89,2.181151515151515,12.75,135,0.0
14180.0,United Kingdom,1,539.0,33,25.666666666666668,185.37878787878788,7.2225501770956315,165.0,125,0.2727272727272727
14181.0,United Kingdom,1,153.0,2,61.0,155.275,2.5454918032786886,12.75,48,0.0
14182.0,United Kingdom,1,154.0,4,43.5,169.6925,3.900977011494253,12.75,42,0.25
14183.0,United Kingdom,1,71.0,2,30.5,143.145,4.6932786885245905,9.95,27,0.0
14184.0,United Kingdom,1,1.0,1,127.0,452.89,3.566062992125984,12.5,24,0.0
14185.0,United Kingdom,1,1.0,1,6.0,197.65,32.94166666666667,165.0,3,0.0
14186.0,United Kingdom,1,218.0,5,310.0,310.12600000000003,1.0004064516129032,5.95,75,0.0
14187.0,United Kingdom,1,1.0,1,50.0,123.5,2.47,12.75,8,0.0
14188.0,United Kingdom,1,281.0,6,193.66666666666666,342.3933333333334,1.7679518072289158,8.5,34,0.6666666666666666
14189.0,United Kingdom,1,387.0,16,274.5,343.946875,1.2529940801457193,39.95,199,0.5625
14190.0,United Kingdom,1,1.0,1,2.0,79.9,39.95,39.95,1,0.0
14191.0,United Kingdom,1,728.0,15,248.26666666666668,321.1773333333333,1.2936788399570354,8.25,147,0.13333333333333333
14192.0,United Kingdom,1,1.0,1,218.0,293.74,1.3474311926605504,3.75,14,0.0
14193.0,United Kingdom,1,330.0,3,217.66666666666666,403.3966666666667,1.8532771822358347,7.95,49,0.0
14194.0,United Kingdom,1,699.0,36,278.80555555555554,518.6275,1.8601763475141975,20.8,432,0.5
14195.0,United Kingdom,1,434.0,6,357.3333333333333,435.93333333333334,1.2199626865671642,12.75,10,0.6666666666666666
14196.0,United Kingdom,1,1.0,1,142.0,335.52,2.3628169014084506,8.5,6,0.0
14197.0,United Kingdom,1,1.0,1,143.0,390.05,2.7276223776223776,16.95,20,0.0
14198.0,United Kingdom,1,686.0,9,69.22222222222223,174.41444444444446,2.5196308186195826,29.95,58,0.4444444444444444
14199.0,United Kingdom,1,313.0,4,63.5,272.925,4.298031496062992,12.75,15,0.5
14200.0,United Kingdom,1,1.0,1,140.0,379.2,2.7085714285714286,9.95,21,0.0
14201.0,United Kingdom,1,529.0,10,80.6,119.354,1.480818858560794,9.95,47,0.2
14202.0,United Kingdom,1,244.0,3,55.333333333333336,282.58666666666664,5.106987951807229,24.95,27,0.0
14203.0,United Kingdom,1,1.0,1,80.0,339.34,4.24175,10.95,16,0.0
14204.0,United Kingdom,1,736.0,4,123.0,265.74,2.160487804878049,12.75,186,0.0
14205.0,United Kingdom,1,627.0,9,149.11111111111111,268.2444444444444,1.798956780923994,14.95,79,0.3333333333333333
14206.0,United Kingdom,1,164.0,3,310.0,395.00333333333333,1.2742043010752688,12.75,62,0.6666666666666666
14207.0,United Kingdom,1,1.0,1,36.0,157.8,4.383333333333334,4.65,2,0.0
14208.0,United Kingdom,1,458.0,2,264.5,283.525,1.0719281663516067,10.65,34,0.0
14209.0,United Kingdom,1,677.0,15,115.93333333333334,332.8846666666667,2.871345600920069,24.95,133,0.26666666666666666
14210.0,United Kingdom,1,598.0,16,156.9375,347.28562500000004,2.2128912783751495,16.95,143,0.3125
14211.0,United Kingdom,1,678.0,18,143.05555555555554,244.57166666666666,1.7096271844660194,12.75,155,0.4444444444444444
14212.0,United Kingdom,1,357.0,2,1023.0,1095.07,1.0704496578690126,4.95,18,0.0
14213.0,United Kingdom,1,1.0,1,244.0,1192.2,4.886065573770492,7.65,5,1.0
14214.0,United Kingdom,1,248.0,5,150.2,200.876,1.3373901464713716,16.95,64,0.4
14215.0,United Kingdom,1,721.0,9,242.33333333333334,361.1477777777778,1.4902934433745987,39.95,167,0.1111111111111111
14216.0,United Kingdom,1,412.0,5,142.4,430.008,3.0197191011235955,25.0,65,0.2
14217.0,United Kingdom,1,527.0,23,53.47826086956522,143.41695652173914,2.681780487804878,18.95,122,0.43478260869565216
14218.0,United Kingdom,1,1.0,1,160.0,169.48000000000002,1.05925,2.95,12,0.0
14219.0,United Kingdom,1,490.0,3,121.0,211.27666666666667,1.7460881542699727,14.95,39,0.0
14220.0,United Kingdom,1,323.0,4,117.0,378.75,3.2371794871794872,10.95,26,0.0
14221.0,United Kingdom,1,571.0,17,224.0,383.38176470588235,1.7115257352941176,24.95,166,0.11764705882352941
14222.0,United Kingdom,1,1.0,1,607.0,683.17,1.125485996705107,9.95,41,0.0
14223.0,United Kingdom,1,173.0,3,195.0,330.37666666666667,1.6942393162393163,12.75,50,0.3333333333333333
14224.0,United Kingdom,1,435.0,9,95.88888888888889,210.8777777777778,2.199188876013905,125.0,189,0.0
14225.0,United Kingdom,1,263.0,4,292.0,509.255,1.7440239726027398,14.95,70,0.25
14226.0,United Kingdom,1,414.0,6,287.6666666666667,500.4216666666667,1.7395886442641948,16.95,89,0.5
14227.0,United Kingdom,1,644.0,15,269.8666666666667,424.5806666666667,1.5732979249011858,14.95,246,0.4666666666666667
14228.0,United Kingdom,1,110.0,3,86.66666666666667,248.5,2.8673076923076923,39.95,38,0.0
14229.0,United Kingdom,1,421.0,7,133.42857142857142,370.57714285714286,2.7773447537473235,19.95,41,0.5714285714285714
14230.0,United Kingdom,1,114.0,3,82.0,326.6,3.982926829268293,12.75,27,0.0
14231.0,United Kingdom,1,268.0,4,152.5,308.90500000000003,2.025606557377049,39.95,66,0.5
14232.0,United Kingdom,1,223.0,5,388.2,409.61400000000003,1.05516228748068,12.75,81,0.6
14233.0,United Kingdom,1,596.0,7,180.14285714285714,414.8957142857143,2.303148295003965,12.75,42,0.42857142857142855
14234.0,United Kingdom,1,36.0,4,240.75,193.865,0.8052544132917965,7.5,122,0.0
14235.0,United Kingdom,1,545.0,9,334.8888888888889,524.2211111111111,1.5653583278035832,12.75,107,0.1111111111111111
14236.0,United Kingdom,1,426.0,5,154.8,311.068,2.0094832041343667,9.95,39,0.4
14237.0,United Kingdom,1,218.0,2,119.0,235.57,1.979579831932773,16.95,26,0.5
14238.0,United Kingdom,1,409.0,3,63.0,144.7433333333333,2.2975132275132273,9.95,13,0.0
14239.0,United Kingdom,1,692.0,21,82.33333333333333,203.00809523809525,2.4656853672643146,16.95,97,0.14285714285714285
14240.0,United Kingdom,1,394.0,3,218.33333333333334,415.83,1.9045648854961832,18.95,46,0.0
14241.0,United Kingdom,1,514.0,2,121.0,166.85000000000002,1.3789256198347108,4.95,12,0.0
14242.0,United Kingdom,1,92.0,2,61.5,140.275,2.2808943089430893,12.75,13,0.0
14243.0,United Kingdom,1,469.0,17,213.58823529411765,424.5735294117647,1.9878132745800055,19.95,235,0.35294117647058826
14244.0,United Kingdom,1,1.0,1,814.0,366.41999999999996,0.4501474201474201,5.95,16,1.0
14245.0,United Kingdom,1,45.0,2,488.0,846.725,1.7350922131147541,14.95,107,1.5
14246.0,United Kingdom,1,136.0,3,268.0,491.3533333333333,1.833407960199005,12.75,57,0.0
14247.0,United Kingdom,1,274.0,5,76.4,154.53199999999998,2.0226701570680627,14.95,82,0.2
14248.0,United Kingdom,1,198.0,3,230.66666666666666,344.31666666666666,1.4927023121387284,12.75,41,0.0
14249.0,United Kingdom,1,270.0,12,207.25,468.7884166666667,2.2619465219139525,49.95,178,0.0
14250.0,United Kingdom,1,83.0,3,400.0,634.6833333333333,1.5867083333333334,8.5,94,0.0
14251.0,United Kingdom,1,57.0,5,334.8,575.9399999999999,1.7202508960573475,5.95,37,0.0
14252.0,United Kingdom,1,1.0,1,111.0,350.99,3.162072072072072,110.0,10,0.0
14253.0,United Kingdom,1,131.0,2,44.0,181.70000000000002,4.129545454545455,12.75,11,0.0
14254.0,United Kingdom,1,1.0,1,263.0,601.03,2.2852851711026614,7.95,23,0.0
14255.0,United Kingdom,1,1.0,1,1.0,1000.63,1000.63,1000.63,1,3.0
14256.0,United Kingdom,1,435.0,5,234.2,494.79800000000006,2.1127156276686594,21.95,100,0.8
14257.0,United Kingdom,1,585.0,9,370.22222222222223,661.6055555555555,1.7870498199279712,35.95,167,0.1111111111111111
14258.0,United Kingdom,1,727.0,25,700.48,1282.0536,1.8302501142074006,14.95,97,0.28
14259.0,United Kingdom,1,1.0,1,68.0,120.0,1.7647058823529411,7.95,5,0.0
14260.0,United Kingdom,1,78.0,3,181.33333333333334,274.76,1.515220588235294,16.95,50,0.0
14261.0,United Kingdom,1,29.0,2,203.0,581.725,2.86564039408867,12.75,52,0.0
14262.0,United Kingdom,1,233.0,8,205.625,327.27875,1.591629179331307,8.5,87,0.0
14263.0,United Kingdom,1,1.0,1,171.0,322.93,1.8884795321637426,5.95,16,0.0
14264.0,United Kingdom,1,458.0,6,92.16666666666667,252.89333333333335,2.7438698010849913,35.95,59,0.3333333333333333
14265.0,Unspecified,1,504.0,4,178.75,343.3375,1.9207692307692306,16.95,74,0.0
14266.0,United Kingdom,1,1.0,1,24.0,40.56,1.6900000000000002,1.69,1,0.0
14267.0,United Kingdom,1,99.0,3,176.66666666666666,505.41333333333336,2.860830188679245,14.95,25,2.0
14268.0,United Kingdom,1,1.0,1,147.0,354.85,2.4139455782312926,7.95,19,0.0
14269.0,United Kingdom,1,1.0,1,123.0,295.73,2.404308943089431,9.95,16,1.0
14270.0,United Kingdom,1,1.0,1,197.0,492.65000000000003,2.500761421319797,12.75,29,0.0
14271.0,United Kingdom,1,185.0,2,74.5,109.565,1.4706711409395974,9.95,38,0.0
14272.0,United Kingdom,1,510.0,4,274.25,230.2025,0.8393892433910665,12.75,62,0.0
14273.0,United Kingdom,1,192.0,4,66.0,139.9925,2.121098484848485,5.95,22,0.0
14274.0,United Kingdom,1,1.0,1,178.0,256.6,1.4415730337078654,4.25,15,0.0
14275.0,United Kingdom,1,213.0,6,89.66666666666667,198.23,2.2107434944237916,4.65,14,0.0
14276.0,United Kingdom,1,563.0,7,200.85714285714286,300.3828571428571,1.4955049786628734,14.95,75,0.8571428571428571
14277.0,France,1,712.0,9,9979.333333333334,1913.978888888889,0.19179426370053668,354.45,334,0.5555555555555556
14278.0,United Kingdom,1,1.0,1,131.0,205.83,1.5712213740458016,12.75,13,0.0
14279.0,United Kingdom,1,162.0,2,23.0,95.93,4.170869565217392,5.95,3,0.0
14280.0,United Kingdom,1,1.0,1,52.0,134.04,2.5776923076923075,12.75,8,0.0
14281.0,United Kingdom,1,1.0,1,45.0,245.15,5.447777777777778,10.95,7,0.0
14282.0,United Kingdom,1,660.0,25,207.12,291.14639999999997,1.4056894553881807,3.75,100,0.04
14283.0,United Kingdom,1,107.0,4,137.5,157.10999999999999,1.1426181818181818,8.5,36,0.0
14284.0,United Kingdom,1,624.0,3,170.0,433.2166666666667,2.5483333333333333,16.95,59,0.3333333333333333
14285.0,United Kingdom,1,711.0,8,119.25,410.5525,3.4427882599580713,16.95,48,0.125
14286.0,United Kingdom,1,713.0,7,1256.4285714285713,1211.3942857142858,0.9641569073337124,8.5,270,0.7142857142857143
14287.0,United Kingdom,1,191.0,3,87.0,58.876666666666665,0.6767432950191571,4.95,9,0.3333333333333333
14288.0,United Kingdom,1,1.0,1,188.0,426.6,2.269148936170213,12.75,16,1.0
14289.0,United Kingdom,1,282.0,6,48.666666666666664,151.87666666666667,3.120753424657534,12.75,33,0.0
14290.0,United Kingdom,1,721.0,8,200.0,564.57,2.8228500000000003,39.95,120,0.75
14291.0,United Kingdom,1,730.0,23,267.2173913043478,343.6565217391304,1.2860559713634885,16.95,241,0.08695652173913043
14292.0,United Kingdom,1,624.0,16,214.3125,576.640625,2.6906532516768737,16.95,120,0.6875
14293.0,United Kingdom,1,727.0,9,173.11111111111111,322.5566666666667,1.8632926829268295,16.95,88,0.1111111111111111
14294.0,United Kingdom,1,1.0,1,190.0,375.34,1.9754736842105263,8.5,23,0.0
14295.0,United Kingdom,1,692.0,5,205.8,472.582,2.2963168124392612,10.95,66,0.6
14296.0,United Kingdom,1,154.0,2,157.0,228.20000000000002,1.453503184713376,12.75,27,0.5
14297.0,United Kingdom,1,258.0,4,216.25,326.3325,1.5090520231213873,9.95,48,0.5
14298.0,United Kingdom,1,721.0,82,1222.8292682926829,1112.1279268292683,0.9094711385032711,110.0,1370,0.024390243902439025
14299.0,United Kingdom,1,730.0,27,301.3333333333333,521.1203703703703,1.7293817600786627,15.95,164,0.5185185185185185
14300.0,United Kingdom,1,1.0,1,32.0,43.2,1.35,1.65,3,0.0
14301.0,United Kingdom,1,550.0,4,421.5,498.045,1.1816014234875445,14.95,37,0.75
14302.0,United Kingdom,1,308.0,3,99.33333333333333,247.63333333333335,2.4929530201342285,7.95,25,0.0
14303.0,United Kingdom,1,28.0,2,109.0,138.97,1.274954128440367,2.95,21,0.0
14304.0,United Kingdom,1,349.0,3,258.3333333333333,575.0033333333333,2.2258193548387095,15.95,69,0.6666666666666666
14305.0,United Kingdom,1,65.0,3,363.0,619.6533333333333,1.7070339761248852,15.0,96,0.6666666666666666
14306.0,United Kingdom,1,627.0,6,344.1666666666667,525.2333333333333,1.5261016949152544,12.5,43,0.16666666666666666
14307.0,United Kingdom,1,645.0,10,281.6,428.79200000000003,1.5226988636363636,16.95,205,0.1
14308.0,United Kingdom,1,1.0,2,1.0,573.51,573.51,849.45,1,1.5
14309.0,United Kingdom,1,543.0,11,234.8181818181818,343.71,1.4637282229965156,16.95,125,0.09090909090909091
14310.0,United Kingdom,1,1.0,1,230.0,492.1,2.1395652173913042,4.25,22,0.0
14311.0,United Kingdom,1,326.0,2,117.5,258.225,2.1976595744680854,14.95,31,0.5
14312.0,United Kingdom,1,459.0,11,173.0909090909091,280.93545454545455,1.6230514705882353,39.95,148,0.0
14314.0,United Kingdom,1,325.0,2,166.0,114.9,0.6921686746987952,3.95,10,0.5
14315.0,United Kingdom,1,591.0,8,168.0,399.7275,2.3793303571428575,24.95,83,0.25
